year,month,first,last,entertainment,food_dining,gas_transport,grocery_net,grocery_pos,health_fitness,home,kids_pets,misc_net,misc_pos,personal_care,shopping_net,shopping_pos,travel,Total Amount,median_monthly_income
2019,7,Christian,Roman,370.11,527.78,214.95999999999998,154.47,1180.18,463.9,752.89,450.0,199.41,260.16,446.33,685.46,920.7,3664.01,10290.36,4833
2019,7,Christie,Mendoza,273.59,231.66,290.3,23.51,,119.27,48.62,440.15,29.47,,110.47,6.87,48.18,7.15,1629.24,4833
2019,7,Christie,Williamson,267.85,653.51,891.77,213.29,1237.97,913.37,1163.82,124.5,461.31,185.07,423.17,37.36,678.63,722.69,7974.3099999999995,7333
2019,7,Christina,Eaton,342.28999999999996,461.39,448.7,124.66999999999999,549.5799999999999,735.2299999999999,463.48,534.25,32.11,869.51,329.96999999999997,3656.3199999999997,1782.3899999999999,20.259999999999998,10350.15,4833
2019,7,Christina,Moore,362.19,25.8,327.27,35.410000000000004,67.89,227.04000000000002,,55.38,554.21,414.38,47.57,5.28,,4.15,2126.5700000000006,5167
2019,7,Christina,Nelson,43.8,38.66,55.13,,257.71000000000004,,124.82000000000001,257.65,111.45,1.9,115.25,17.939999999999998,396.97,,1421.2800000000002,6500
2019,7,Christina,Rose,625.88,307.27,254.10000000000002,269.8,2066.36,244.11,530.71,735.9300000000001,1387.54,470.06999999999994,358.97,377.1,1117.43,17.299999999999997,8762.57,7917
2019,7,Christine,Best,307.69,318.6,1324.97,,2260.58,922.66,404.08,663.3199999999999,36.15,302.69,301.05,522.55,858.58,22.61,8245.53,12083
2019,7,Christine,Burns,445.55,263.34000000000003,811.53,,1300.89,365.04,399.45000000000005,604.64,152.35,65.42999999999999,235.92000000000002,805.15,269.91,12.11,5731.31,4333
2019,7,Christine,Davis,,47.7,118.05,,382.39,218.35999999999999,136.01000000000002,170.68,5.26,4.98,71.06,210.18,8.040000000000001,9.65,1382.3600000000001,7667
2019,7,Christine,Harris,771.73,432.64,2034.4,424.43,918.8,758.8299999999999,540.72,923.49,905.0500000000001,1313.97,580.24,84.08,1491.41,72.12,11251.91,5667
2019,7,Christine,Johnson,152.84,272.76,457.28,89.88999999999999,1051.8,220.07,660.19,768.24,245.37,10.41,40.62,837.64,19.05,14.559999999999999,4840.72,7083
2019,7,Christine,Leblanc,66.71000000000001,48.38,189.20000000000002,349.48,1640.6,374.5,232.82999999999998,115.9,303.1,43.69,288.51,1197.58,203.13,9.56,5063.17,4333
2019,7,Christine,Shaffer,,3.19,260.9,,62.6,29.52,60.870000000000005,59.79,21.19,3.75,289.09,3.44,164.95,,959.29,4333
2019,7,Christopher,Adkins,173.51,168.29,290.79,56.39,814.26,,160.82,108.35,404.75,212.11,,286.31,,,2675.58,11500
2019,7,Christopher,Carr,117.8,371.86,437.55,,398.96,97.94,578.65,878.13,253.07,276.07,485.56,113.72999999999999,49.68,22.200000000000003,4081.2,6000
2019,7,Christopher,Castaneda,558.73,821.13,1610.48,76.58000000000001,1599.72,451.43,580.13,594.16,867.12,1004.54,159.32999999999998,246.04,230.75,3446.47,12246.61,8167
2019,7,Christopher,Choi,517.27,478.36,131.25,50.97,597.9,155.5,482.18,431.63,123.49,126.83,151.91000000000003,272.62,626.21,956.23,5102.3499999999985,5167
2019,7,Christopher,Cummings,164.5,42.39,356.48,,483.71,38.239999999999995,178.27,123.33000000000001,102.77000000000001,7.11,390.3,,7.64,14417.27,16312.01,5667
2019,7,Christopher,Farrell,405.4,329.11,270.2,301.76,136.9,,342.22,109.35,6.73,416.54,67.36,5085.869999999999,324.27,11.34,7807.049999999999,4833
2019,7,Christopher,Gilbert,439.51,688.5,1046.13,232.39999999999998,1001.72,93.28,56.730000000000004,1132.29,7.16,55.46,522.16,991.5600000000001,268.9,29.88,6565.679999999999,4833
2019,7,Christopher,Gomez,652.23,372.03,795.85,,394.57,53.3,344.89,1098.5,61.53000000000001,735.23,103.36,12.52,427.65000000000003,14.57,5066.23,7917
2019,7,Christopher,Gregory,116.29,466.24,704.15,112.25,359.86,352.29,267.02,218.04999999999998,10.61,29.88,45.04,318.53000000000003,15.02,17.759999999999998,3032.9900000000002,4000
2019,7,Christopher,Grimes,408.05,786.96,265.98,,428.46,305.36,135.22,822.06,56.28,174.22,80.49000000000001,28.98,59.42,9.41,3560.89,4000
2019,7,Christopher,Henry,180.21,440.97,335.61,78.04,864.09,262.17,294.47,816.5699999999999,21.08,109.4,352.63,319.78,182.20999999999998,400.45,4657.68,6500
2019,7,Christopher,Holt,376.04,323.62,700.51,57.56,997.65,187.58,201.49,416.23,39.48,869.3100000000001,181.14,454.74,107.63999999999999,4.76,4917.750000000001,7667
2019,7,Christopher,Horn,238.56,402.21999999999997,1423.46,72.53999999999999,874.7,304.17,493.18,1018.86,116.05,26.99,678.87,37.86,366.36,2259.22,8313.039999999999,6500
2019,7,Christopher,Johnson,438.97,75.38000000000001,707.09,528.32,229.20999999999998,90.6,41.07,283.19,6.470000000000001,979.8000000000001,197.93,52.34,1529.65,,5160.02,6000
2019,7,Christopher,Luna,117.19,150.82999999999998,835.25,115.96000000000001,766.0,272.23,694.36,302.93,336.1,360.21999999999997,130.34,1694.75,121.98,21.990000000000002,5920.129999999999,5167
2019,7,Christopher,Matthews,217.57999999999998,175.34,146.33999999999997,154.18,199.24,221.49,456.91,150.12,,223.99,195.24,297.1,588.27,2871.57,5897.37,9583
2019,7,Christopher,Miller,348.94,66.08,602.75,,1148.41,293.05,742.04,392.27,356.13,21.42,233.01999999999998,243.41,302.96,13.100000000000001,4763.580000000001,7917
2019,7,Christopher,Odom,161.2,134.29,,49.61,370.42,303.52,,157.12,128.69,142.95999999999998,,155.76,300.70000000000005,503.02,2407.29,6500
2019,7,Christopher,Ortega,768.69,171.70999999999998,956.33,,1162.1399999999999,732.36,366.07,785.96,18.11,21.189999999999998,280.96000000000004,372.48,63.67,14.68,5714.35,6000
2019,7,Christopher,Patterson,171.51,1037.26,600.26,186.46,791.59,25.89,858.37,1013.8,79.11,88.58,481.44,19.869999999999997,85.82,32.35,5472.3099999999995,4833
2019,7,Christopher,Raymond,15.77,408.53,61.46,,437.26,93.81,266.35,312.02,121.60999999999999,450.3,90.03,1.07,23.69,3.05,2284.9500000000007,7333
2019,7,Christopher,Rodgers,764.08,415.81,435.15,198.36,941.02,745.87,1317.69,323.19,62.93,385.84,73.51,569.49,1231.07,2681.24,10145.25,8500
2019,7,Christopher,Sheppard,363.81,131.62,134.01,106.08,1382.34,531.86,782.4,456.22,277.0,190.19,363.02,662.75,535.15,1903.88,7820.329999999999,4167
2019,7,Christopher,White,254.67000000000002,188.33,285.2,,382.40000000000003,155.16,121.21000000000001,155.77,61.599999999999994,249.73,66.39,9.379999999999999,38.17,4.58,1972.5900000000004,6000
2019,7,Claire,Davis,831.27,28.43,125.30000000000001,278.58,2795.99,277.35,909.14,596.03,933.78,781.75,651.9000000000001,3615.64,1299.4,15.71,13140.269999999999,8500
2019,7,Cody,Dean,25.96,52.95,106.78999999999999,,,107.03,136.08,67.66,91.75,,140.27,759.53,86.96000000000001,4.56,1579.54,16250
2019,7,Cody,Hooper,46.480000000000004,119.09,201.25,11.76,658.74,124.92999999999999,121.02,172.93,671.44,33.58,134.67000000000002,3187.98,637.6,16.55,6138.02,7500
2019,7,Cody,Miller,65.52,785.87,678.93,,1313.35,304.76,444.5,610.29,1.51,1387.97,698.55,504.39000000000004,1203.4,19.63,8018.670000000001,8167
2019,7,Collin,Brown,140.20999999999998,173.26,,41.23,610.41,225.93,617.36,91.74000000000001,,71.93,223.82,210.65,122.12,,2528.6600000000003,5167
2019,7,Connie,Carroll,79.08,125.68,949.97,,915.77,251.25,496.23,134.78,27.41,9.82,503.72,33.84,11.299999999999999,,3538.8500000000004,4583
2019,7,Connor,Grant,23.799999999999997,141.32999999999998,179.78,58.89,251.54000000000002,,648.18,341.86,125.61,47.260000000000005,37.25,6.89,11.040000000000001,13.19,1886.62,4833
2019,7,Corey,Jones,247.46,665.17,600.4,50.99,319.28,281.77,237.25,548.5699999999999,7.85,6.27,384.94,404.27000000000004,301.60999999999996,82.15,4137.98,5667
2019,7,Cory,Thomas,151.19,251.11,66.79,54.07,626.79,224.56,776.92,,148.7,64.87,72.86,577.7,677.48,956.55,4649.59,3667
2019,7,Craig,Dunn,476.69,524.92,189.73000000000002,296.59,1516.48,374.12,1452.92,665.04,510.79,212.03,454.64,560.96,2178.73,3439.4,12853.039999999999,7917
2019,7,Craig,Franco,243.76,58.1,79.77,45.04,399.93,,252.26,348.83,305.09,32.33,77.26,195.19,138.48,542.99,2719.0299999999997,10417
2019,7,Cristian,Jones,920.72,458.87,1019.31,456.68,888.62,316.34,718.0,670.6800000000001,1637.77,635.08,376.33000000000004,101.7,47.44,32.63,8280.17,11500
2019,7,Crystal,Fuller,948.51,227.82999999999998,594.0899999999999,451.49,2276.8,953.44,1261.27,1277.16,947.27,961.73,287.71,723.56,3537.57,1629.6299999999999,16078.059999999998,6833
2019,7,Crystal,Gamble,2043.92,846.13,533.75,762.05,4409.87,990.11,582.93,600.78,1286.03,802.8,756.55,1759.32,2256.18,74.32,17704.739999999998,7667
2019,7,Curtis,Young,749.54,210.42000000000002,804.8100000000001,334.71,722.77,634.31,665.8,935.88,231.66,854.1999999999999,80.42,74.77,248.41,14.32,6562.0199999999995,7667
2019,7,Cynthia,Davis,240.01,179.26999999999998,335.03000000000003,86.64,664.98,288.27,114.19999999999999,642.39,4.15,,309.3,165.18,276.64,7.31,3313.37,4583
2019,7,Dakota,Maldonado,205.8,867.8,371.84000000000003,137.65,816.97,238.95999999999998,392.82,171.79,4.3,63.29,363.87,930.99,533.62,21.98,5121.679999999999,6500
2019,7,Dale,Smith,200.13,391.84000000000003,325.32,,1821.3700000000001,278.41,395.0,697.64,1949.65,34.269999999999996,577.15,3594.9099999999994,1965.58,94.63,12325.9,6000
2019,7,Dalton,Jones,126.80000000000001,311.63,405.21000000000004,,743.98,348.54,595.97,276.53,1315.9200000000003,8.809999999999999,158.26,1123.29,27.43,87.97999999999999,5530.35,4833
2019,7,Daniel,Boyd,1460.58,789.4399999999999,863.59,193.55,2394.5,892.56,1470.1100000000001,403.12,94.91,305.62,508.7,1264.78,2070.61,1582.27,14294.340000000004,5167
2019,7,Daniel,Briggs,983.14,917.27,1135.06,337.28,1664.84,522.02,730.73,1390.64,86.61999999999999,778.57,332.66,238.84,818.0,44.269999999999996,9979.94,4833
2019,7,Daniel,Cain,468.99,586.04,762.53,272.49,604.7,444.13,215.68,695.09,149.05,17.43,340.06,129.4,75.83,2.21,4763.63,10667
2019,7,Daniel,Escobar,672.6,396.27,1927.07,226.66,972.79,1144.3600000000001,742.02,636.26,326.03999999999996,1170.01,410.96000000000004,58.95,182.11,24.939999999999998,8891.040000000003,5583
2019,7,Daniel,Graham,144.36,47.25,166.42000000000002,,84.06,134.33,411.24,,7.6,949.5,21.22,4.93,22.0,6.36,1999.2700000000002,5167
2019,7,Daniel,Jones,346.90999999999997,551.1899999999999,552.83,,990.09,85.25999999999999,279.42,711.8199999999999,13.78,279.2,25.22,58.97,19.46,12.940000000000001,3927.0899999999997,7667
2019,7,Daniel,Martinez,209.19,330.7,461.7,,285.21,127.96,307.02,660.32,300.86,5.47,366.27,250.35999999999999,89.41,,3394.47,4167
2019,7,Daniel,Melton,510.1,79.35,667.87,,513.94,303.96,194.55,54.74,11.350000000000001,810.86,124.71000000000001,78.7,150.44,,3500.57,8750
2019,7,Daniel,Owens,702.39,615.01,870.88,94.67,1795.18,348.62,352.99,530.3299999999999,993.77,14.34,234.02,98.05000000000001,136.28,21.16,6807.6900000000005,8750
2019,7,Danielle,Allen,25.59,44.45,350.49,,291.61,186.05,174.31,59.55,44.1,13.22,221.14,,5.51,,1416.0199999999998,7333
2019,7,Danielle,Evans,730.01,241.97,1444.58,214.93,1183.83,117.36,515.22,404.76,316.22,1136.3899999999999,406.67,48.99,2984.44,10932.68,20678.050000000003,6833
2019,7,Danielle,Hayden,137.52,131.53,701.1800000000001,65.84,744.85,67.49,466.26,255.57,34.59,,298.46,34.85,638.7099999999999,87.32000000000001,3664.1700000000005,5167
2019,7,Danielle,Walker,114.92,106.35,404.28,,1040.15,74.81,241.72,81.07,467.06,9.84,,370.22,5.84,10.59,2926.8500000000004,4583
2019,7,Danielle,Yu,572.1800000000001,402.57,1356.94,285.88,2305.71,363.21,1201.75,1291.8799999999999,191.31,686.52,800.13,96.37,2730.36,23.47,12308.28,4833
2019,7,David,Bonilla,456.08000000000004,180.95999999999998,126.55,139.89,727.84,521.19,168.24,266.78,,271.86,379.88,733.8,1107.02,,5080.09,7333
2019,7,David,Campbell,253.39999999999998,266.72,423.79,281.87,,377.8,210.78,82.87,1.88,837.13,165.15,2.85,12.03,101.68,3017.9500000000003,6833
2019,7,David,Cole,376.5,536.14,381.65,177.94,736.02,,378.71000000000004,126.18,25.380000000000003,235.34,136.72,69.23,46.29,11.61,3237.7100000000005,7167
2019,7,David,Erickson,217.99,268.71000000000004,193.93,,313.29,105.09,267.01,249.21,,7.35,58.16,195.93,7.43,8.89,1892.9900000000002,5667
2019,7,David,Everett,907.94,65.15,1258.24,227.76,796.6700000000001,362.77,1244.0,411.28999999999996,1467.61,576.1500000000001,514.74,161.61,93.7,3.48,8091.109999999999,3667
2019,7,David,Hughes,476.97,80.64,273.48,162.05,116.52,92.84,134.44,938.3499999999999,8.08,,121.46000000000001,,30.59,,2435.42,6500
2019,7,David,Kirby,292.91,726.78,867.91,46.89,1326.82,369.47999999999996,538.36,223.65,1107.88,167.07999999999998,751.89,28.919999999999998,416.75,10.23,6875.55,4333
2019,7,David,Lewis,663.8199999999999,187.76,488.6,417.21,963.39,441.34999999999997,483.54,1052.85,346.71,429.57,207.07,3026.76,414.58000000000004,3.35,9126.560000000001,5417
2019,7,David,Miller,852.1800000000001,1141.6299999999999,1520.99,637.0799999999999,1287.44,856.55,692.6,916.6700000000001,33.11,1084.04,102.69,5423.01,674.23,10.32,15232.539999999999,4333
2019,7,David,Nichols,190.54,39.29,357.46000000000004,75.47,438.43,1.1,55.25,579.68,,192.34,20.9,1.71,49.68,9.57,2011.42,9333
2019,7,David,Rodriguez,528.9499999999999,209.8,1062.1100000000001,246.31,1088.15,740.54,1344.18,716.31,1336.0,389.74999999999994,433.24,32.95,125.88,27.17,8281.34,5167
2019,7,David,Rogers,235.04,,183.16,80.44,203.17000000000002,15.86,229.35999999999999,466.28999999999996,80.39,158.47,21.270000000000003,,35.95,10.07,1719.4700000000003,6500
2019,7,David,Serrano,690.22,537.8,286.7,261.33,1117.87,221.93,1116.1100000000001,490.26,105.7,202.76,511.39,573.25,1220.75,1030.24,8366.310000000001,4333
2019,7,David,Thomas,52.16,221.71,364.37,,405.38,71.63,336.91,375.03999999999996,5.67,5.76,247.81,7.76,31.43,6.41,2132.04,3167
2019,7,David,Vasquez,,260.26,,153.18,300.28999999999996,73.12,153.2,54.81,124.85,99.11,71.97,362.65000000000003,125.19,485.37,2264.0,6000
2019,7,David,White,12.55,157.37,131.11,,102.01,205.07999999999998,82.98,,11.559999999999999,,49.230000000000004,4.7,152.84,7.81,917.24,4333
2019,7,David,Wolfe,589.5699999999999,695.76,458.49,633.27,919.33,386.14,717.97,889.27,554.05,599.22,237.93,350.67,1466.51,32.97,8531.15,7667
2019,7,Dawn,Cox,78.1,21.56,307.5,,445.2,,341.91999999999996,,209.32,103.86,,24.98,19.130000000000003,9.13,1560.6999999999998,10417
2019,7,Dawn,Gray,366.96,198.87,1759.93,179.26000000000002,557.1800000000001,918.52,732.6600000000001,1045.99,50.480000000000004,535.89,408.72,354.52000000000004,2137.44,10.02,9256.440000000002,5417
2019,7,Dawn,Stephens,108.61,180.95999999999998,120.55,,1102.65,80.59,149.12,405.14,60.63,4.75,139.99,8.15,36.6,6.33,2404.0699999999997,4167
2019,7,Dawn,Tucker,766.55,1428.9,452.27,618.5699999999999,2655.95,558.37,1271.25,429.6,466.53999999999996,792.26,1066.42,1783.49,2871.47,8.24,15169.88,5417
2019,7,Debbie,Hughes,1505.31,1143.99,448.77,546.13,1571.37,495.81,908.0899999999999,1175.31,1357.26,942.89,1157.38,1494.03,2859.28,17.87,15623.490000000003,8167
2019,7,Debbie,Payne,446.49,42.92,,80.54,569.74,272.06,110.67,115.21000000000001,13.64,139.47,121.72,4.06,32.71,,1949.23,5167
2019,7,Deborah,Fisher,671.83,236.09,584.64,88.37,579.25,259.18,490.24,644.04,7.9,81.44999999999999,332.31,9.42,68.56,16.27,4069.55,6500
2019,7,Debra,Becker,44.519999999999996,376.5,174.98000000000002,,67.36,49.73,221.54,136.98000000000002,4.63,19.83,99.28,15.61,151.38,18.0,1380.3400000000001,5667
2019,7,Debra,Eaton,325.5,278.71999999999997,783.65,100.56,251.89,231.93,498.74,432.01,557.54,412.46999999999997,412.31,257.8,1240.85,12.17,5796.139999999999,6500
2019,7,Debra,Stark,1008.09,372.99,416.38,294.58,2754.53,272.18,233.69,668.7,79.04,211.51999999999998,461.6,725.29,744.21,11.01,8253.810000000001,7083
2019,7,Denise,Barnett,387.21000000000004,545.53,1307.65,121.97999999999999,2078.38,662.6800000000001,894.68,486.12,129.82,129.26,780.55,610.9799999999999,455.27,42.77,8632.880000000001,4000
2019,7,Derek,Bentley,281.05,129.82999999999998,570.34,,819.13,337.53999999999996,58.46,483.02,508.13,225.51999999999998,278.37,97.89999999999999,683.6200000000001,9.92,4482.83,5667
2019,7,Derek,Jones,,94.37,214.91,57.44,119.78,16.72,110.9,259.44,,7.84,123.66000000000001,335.09,30.11,10.79,1381.05,5167
2019,7,Derrick,Flores,634.78,189.37,539.24,48.93,370.14,447.6,561.97,228.55,1150.8400000000001,235.58,172.36,218.39,57.49,9.14,4864.38,4167
2019,7,Derrick,George,46.2,69.18,276.06,146.12,219.23000000000002,379.61,68.31,205.31,,2.41,52.64,10.2,518.12,,1993.3900000000003,4167
2019,7,Destiny,Lowe,628.5699999999999,468.18,1683.33,159.01,1471.79,799.45,647.55,155.78,261.24,387.44,562.77,667.37,984.13,33.839999999999996,8910.449999999999,17500
2019,7,Diana,Jacobs,178.66,386.33,828.51,,1167.81,108.33,688.09,490.25,97.89999999999999,510.6,376.52,25.68,420.40999999999997,4.55,5283.64,6500
2019,7,Diane,Jackson,872.18,582.94,563.47,29.44,1052.98,234.53,413.78,515.12,380.33000000000004,232.39999999999998,280.65,496.61999999999995,18.71,1510.0700000000002,7183.219999999999,12083
2019,7,Diane,Smith,256.11,42.47,721.29,29.03,722.46,204.26,289.07,461.61,65.75,3.23,367.91,108.8,262.21000000000004,6104.630000000001,9638.830000000002,32917
2019,7,Donald,Evans,355.3,211.59,352.02,104.37,100.95,15.15,131.79,184.01,7.38,2.17,38.21,36.76,23.79,11.55,1575.04,4833
2019,7,Donna,Davis,343.52,383.98,827.71,475.41,1642.01,704.7900000000001,608.09,862.57,354.69,800.41,658.74,242.53,60.33,12.18,7976.959999999999,7333
2019,7,Donna,Moreno,707.9,607.55,414.72,471.9,4144.68,549.18,1229.99,781.86,1510.1399999999999,753.88,473.41999999999996,2563.83,1014.5,54.809999999999995,15278.359999999999,8167
2019,7,Dorothy,Thomas,777.35,123.16,1299.59,231.2,538.16,495.47,611.02,455.26,205.74,36.84,204.77,1480.63,1097.0900000000001,41.0,7597.280000000001,17917
2019,7,Dorothy,Zuniga,25.62,68.45,66.03,128.51,869.78,,106.35,131.51000000000002,,177.11,30.38,3.89,42.13,9.74,1659.5000000000005,4833
2019,7,Douglas,Smith,314.46,19.86,163.39,,466.27,23.56,287.18,247.76,20.509999999999998,323.81,113.82,4.08,14.57,9.85,2009.1199999999997,4333
2019,7,Douglas,Willis,139.04,51.28,235.49,116.9,241.67000000000002,61.07,,,12.870000000000001,23.39,179.32999999999998,17.49,10.879999999999999,10.74,1100.15,5417
2019,7,Drew,Garcia,693.81,4.85,936.51,176.25,635.36,326.62,1225.14,471.06,71.28,808.64,68.41,2668.24,70.47,10.75,8167.39,5417
2019,7,Dustin,Roberts,920.78,682.64,755.64,371.49,808.7,642.53,989.52,811.69,46.65,1140.68,538.47,312.12,2684.8100000000004,8.91,10714.630000000001,8750
2019,7,Dwayne,Martinez,169.38,330.91,511.34000000000003,275.13,302.78,304.93,88.46,282.95,289.1,70.73,156.41,18.71,1664.5,16.15,4481.48,9583
2019,7,Dylan,Bonilla,231.98,469.59,71.77,319.95,828.66,150.07999999999998,899.71,516.89,261.38,294.14,293.0,821.0600000000001,696.2,1421.67,7276.08,4333
2019,7,Dylan,Garcia,636.56,665.86,482.59000000000003,90.13,402.42999999999995,277.25,150.11,92.61000000000001,,37.2,206.54000000000002,338.98,788.08,17.34,4185.68,4583
2019,7,Eddie,Mendez,451.35,221.86,773.87,404.92,932.95,813.5799999999999,1230.06,476.53000000000003,886.4,1420.23,93.69999999999999,389.28000000000003,353.27,18.73,8466.73,4833
2019,7,Edward,Hensley,311.75,346.92,,51.53,99.34,227.67,238.2,251.57,,136.98,69.3,121.62,818.99,1004.5999999999999,3678.47,17917
2019,7,Edward,Sanchez,263.21000000000004,280.36,126.44,,724.6800000000001,,191.2,76.06,5.37,,263.81,,76.39,1073.76,3081.2799999999997,4000
2019,7,Edward,Tapia,660.65,353.5,1526.46,,1897.83,567.12,327.89,653.03,1776.5800000000002,802.0400000000001,234.8,2537.7599999999998,964.38,23.9,12325.939999999999,6000
2019,7,Elizabeth,Glover,812.74,354.0,152.8,268.44,1604.93,213.84,299.8,307.3,669.61,150.19,361.39,947.1299999999999,1804.9899999999998,5.3,7952.46,5417
2019,7,Elizabeth,Maxwell,788.7,309.65,69.95,242.18,2376.39,728.5799999999999,708.47,996.6,942.3100000000001,504.78000000000003,1143.43,1876.59,2035.88,12.709999999999999,12736.220000000001,4333
2019,7,Elizabeth,Mckee,367.87,161.67,82.3,72.99,430.56,219.99,365.23,164.8,2.66,54.97,156.17,26.02,2631.7,,4736.93,4583
2019,7,Elizabeth,Payne,409.75,779.29,921.86,78.94,1180.1,865.58,636.4499999999999,491.55,177.78,746.14,654.6,418.92999999999995,511.94,23.73,7896.64,9583
2019,7,Ellen,Carrillo,88.67,139.37,,,1204.24,243.33999999999997,285.49,245.16,869.63,62.45,79.72,424.85,64.08,2.8,3709.7999999999997,6500
2019,7,Ellen,Smith,652.35,458.56,1171.96,179.7,344.83,521.59,404.69,644.47,836.89,119.5,306.42,66.41,1485.12,28.05,7220.540000000001,5667
2019,7,Emily,Hall,418.69,314.4,1217.46,214.45,1121.37,264.21,605.4399999999999,652.6800000000001,32.7,206.93,652.89,111.50999999999999,727.3000000000001,15.77,6555.800000000001,8167
2019,7,Eric,Patel,192.65999999999997,229.98,139.22,34.06,57.94,190.09,72.07,246.60999999999999,376.63,,71.64,9.45,922.66,,2543.0099999999998,7333
2019,7,Eric,Preston,438.79,224.07,1050.29,,1240.29,445.45,744.64,820.06,470.92,141.70999999999998,418.67999999999995,628.46,567.49,46.04,7236.89,6000
2019,7,Erica,Briggs,517.85,415.88,1915.47,115.11,1563.85,467.99,726.15,674.64,418.23,249.66999999999996,556.6999999999999,74.76,89.83,8.85,7794.9800000000005,4833
2019,7,Erica,Walker,54.33,409.47,834.03,251.68,610.36,11.18,103.4,203.34,,31.54,559.4200000000001,182.99,179.67,,3431.41,8167
2019,7,Erik,Patterson,511.49,183.65,1506.8,,1647.43,686.53,162.56,806.3399999999999,81.41999999999999,741.71,391.04,505.34999999999997,679.49,21.79,7925.599999999999,7667
2019,7,Erik,Stevens,66.95,221.86,491.29,188.51,673.44,45.75,363.71000000000004,948.37,2.16,334.04999999999995,559.0,729.33,93.43999999999998,13.99,4731.849999999999,6000
2019,7,Erika,Anderson,175.3,,231.55,,404.93,182.74,150.16,102.24000000000001,100.25,,44.41,,525.12,,1916.7000000000003,4583
2019,7,Erika,Gonzalez,57.56,159.63,153.76,74.03,461.25,,90.18,269.88,,5.66,201.82,,14.600000000000001,7.800000000000001,1496.1699999999998,6000
2019,7,Erika,Mason,288.3,202.17000000000002,236.07,174.45999999999998,478.96000000000004,141.12,132.3,742.52,260.63,745.45,638.4,307.83,552.93,45.7,4946.840000000001,5417
2019,7,Erin,Chavez,1164.13,798.81,534.45,1091.0,3679.44,879.1,1113.6399999999999,1038.84,695.96,1920.69,399.95000000000005,1614.3799999999999,2141.98,390.36,17462.73,7333
2019,7,Felicia,Combs,261.63,51.74,87.87,88.91,583.64,113.08,103.29,338.93,502.97,119.11999999999999,237.85000000000002,524.55,519.58,4.19,3537.35,3667
2019,7,Felicia,Mckee,382.4,545.51,593.86,38.56,1574.04,491.49,472.40999999999997,1076.6,1039.0,75.75999999999999,670.84,27.37,227.28,19.259999999999998,7234.379999999999,7333
2019,7,Felicia,Thomas,134.0,17.14,909.38,62.66,278.21,,190.03,118.19999999999999,6.59,13.65,192.28,9.66,20.91,12.18,1964.89,8750
2019,7,Francisco,Hernandez,39.5,,293.88,,348.85,388.64,22.36,828.3100000000001,68.55,924.72,106.48,60.93,27.53,,3109.75,7917
2019,7,Francisco,Kemp,788.26,349.88,985.02,235.71,800.06,790.76,723.9,514.6700000000001,374.70000000000005,79.27,511.53000000000003,49.35,93.37,5.65,6302.13,6500
2019,7,Frank,Anderson,944.9,258.5,1068.13,630.24,709.69,844.91,717.0500000000001,774.12,46.79,622.3199999999999,257.68,23.47,37.56,28.61,6963.970000000001,4333
2019,7,Frank,Foster,274.5,476.89,637.77,198.24,353.95,236.12,612.52,398.39,186.22,227.81,15.97,338.52000000000004,265.92,7.57,4230.389999999999,4333
2019,7,Frank,Key,746.15,292.88,1016.21,81.0,727.74,56.23,759.61,711.3100000000001,2.01,63.32,246.38,65.00999999999999,66.36,99.87,4934.08,4583
2019,7,Frederick,Robinson,127.32,260.46000000000004,386.53999999999996,98.85,264.18,351.05,188.14000000000001,187.94,309.36,3.82,35.019999999999996,,37.51,18.169999999999998,2268.3600000000006,4583
2019,7,Gabriella,Jordan,26.34,214.16,291.23,61.25,2313.81,206.97,334.86,41.55,1667.45,8.85,1.11,5341.86,882.91,,11392.349999999999,4000
2019,7,Gail,Weaver,124.61000000000001,125.77999999999999,1145.45,198.89000000000001,978.9,506.28000000000003,910.42,666.17,319.66,947.28,330.1,19.55,1124.99,12.06,7410.14,7667
2019,7,Gary,Barnes,926.74,281.29,792.03,81.33000000000001,492.53000000000003,315.38,801.63,339.26,700.8100000000001,704.44,32.09,952.2,1899.56,7.99,8327.28,7917
2019,7,Gary,Hall,290.25,188.04,369.25,15.89,2484.1,18.46,857.69,102.45,1731.19,104.28,393.69,3125.66,562.6600000000001,2491.24,12734.849999999999,5167
2019,7,Gary,Martinez,1146.93,590.29,1396.15,248.08,826.93,607.07,509.72,436.78999999999996,440.33000000000004,1183.1499999999999,449.05,1837.2299999999998,240.34,63.21,9975.269999999999,8500
2019,7,George,Floyd,160.87,506.53,68.73,,817.79,226.04999999999998,472.75,48.25,,92.71000000000001,217.17000000000002,,134.55,462.97,3208.37,4833
2019,7,George,Smith,146.15,434.08,303.89,243.88,327.32,69.79,1088.3,467.14,61.510000000000005,989.55,177.73999999999998,6.29,501.09,12.920000000000002,4829.650000000001,4833
2019,7,Gerald,Anthony,129.22,223.41,193.93,27.13,786.1,187.23000000000002,45.95,113.47,164.22,9.95,254.52999999999997,3.28,187.16,,2325.5800000000004,16250
2019,7,Gerald,Frank,252.97,143.22,117.18,157.22,176.07999999999998,9.65,42.14,71.36,13.22,5.78,,161.76,3.79,,1154.37,4833
2019,7,Gina,Gomez,183.88000000000002,413.52,858.18,56.79,1336.45,169.73,646.77,583.82,219.56,594.1899999999999,434.75,169.79,493.59999999999997,7.41,6168.4400000000005,6000
